# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 20000, i.e. number of multipoles equal to 19999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1675       5.039711790606e-11       2.177900205882e-12      -3.715431362950e-12       9.736602202002e-15       1.089682569739e-15       8.680005918005e-18       3.145434415694e-17 
 1676       5.041896419881e-11       2.164279095885e-12      -3.730675681332e-12       9.730461526893e-15       1.087316037458e-15       7.841819665660e-18       3.123172386155e-17 
 1677       5.044174173001e-11       2.150572525981e-12      -3.745086196031e-12       9.724358126708e-15       1.084955992107e-15       7.033437994658e-18       3.100633073392e-17 
 1678       5.046539818775e-11       2.136784808952e-12      -3.758666477377e-12       9.718291054745e-15       1.082602417483e-15       6.254546551121e-18       3.077822791176e-17 
 1679       5.048988099847e-11       2.122920278927e-12      -3.771420123643e-12       9.712259359041e-15       1.080255297160e-15       5.504829083974e-18       3.054747886428e-17 
 1680       5.051513732658e-11       2.108983291408e-12      -3.783350761094e-12       9.706262082359e-15       1.077914614484e-15       4.783967441920e-18       3.031414739264e-17 
 1681       5.054111407407e-11       2.094978223310e-12      -3.794462044029e-12       9.700298262183e-15       1.075580352576e-15       4.091641570415e-18       3.007829763052e-17 
 1682       5.056775788010e-11       2.080909472985e-12      -3.804757654831e-12       9.694366930710e-15       1.073252494332e-15       3.427529508636e-18       2.983999404458e-17 
 1683       5.059501512061e-11       2.066781460259e-12      -3.814241304017e-12       9.688467114840e-15       1.070931022419e-15       2.791307386460e-18       2.959930143500e-17 
 1684       5.062283190794e-11       2.052598626464e-12      -3.822916730279e-12       9.682597836166e-15       1.068615919280e-15       2.182649421432e-18       2.935628493598e-17 
 1685       5.065115409041e-11       2.038365434469e-12      -3.830787700534e-12       9.676758110972e-15       1.066307167127e-15       1.601227915742e-18       2.911101001623e-17 
 1686       5.067992725192e-11       2.024086368710e-12      -3.837858009975e-12       9.670946950218e-15       1.064004747947e-15       1.046713253196e-18       2.886354247950e-17 
 1687       5.070909671159e-11       2.009765935226e-12      -3.844131482109e-12       9.665163359535e-15       1.061708643497e-15       5.187738961865e-19       2.861394846506e-17 
 1688       5.073860752332e-11       1.995408661689e-12      -3.849611968815e-12       9.659406339216e-15       1.059418835306e-15       1.707638267222e-20       2.836229444824e-17 
 1689       5.076840447545e-11       1.981019097436e-12      -3.854303350380e-12       9.653674884208e-15       1.057135304673e-15      -4.587146768548e-19       2.810864724093e-17 
 1690       5.079843209028e-11       1.966601813502e-12      -3.858209535556e-12       9.647967984103e-15       1.054858032668e-15      -9.089366023938e-19       2.785307399205e-17 
 1691       5.082863462378e-11       1.952161402652e-12      -3.861334461600e-12       9.642284623131e-15       1.052587000130e-15      -1.333928647462e-18       2.759564218811e-17 
 1692       5.085895606509e-11       1.937702479411e-12      -3.863682094325e-12       9.636623780149e-15       1.050322187669e-15      -1.734032002123e-18       2.733641965369e-17 
 1693       5.088934013620e-11       1.923229680100e-12      -3.865256428145e-12       9.630984428638e-15       1.048063575663e-15      -2.109589796013e-18       2.707547455196e-17 
 1694       5.091973029152e-11       1.908747662862e-12      -3.866061486123e-12       9.625365536689e-15       1.045811144259e-15      -2.460947101365e-18       2.681287538514e-17 
 1695       5.095006971749e-11       1.894261107703e-12      -3.866101320020e-12       9.619766066996e-15       1.043564873372e-15      -2.788450936042e-18       2.654869099510e-17 
 1696       5.098030133219e-11       1.879774716515e-12      -3.865380010336e-12       9.614184976850e-15       1.041324742684e-15      -3.092450266558e-18       2.628299056378e-17 
 1697       5.101036778494e-11       1.865293213114e-12      -3.863901666366e-12       9.608621218131e-15       1.039090731647e-15      -3.373296011107e-18       2.601584361373e-17 
 1698       5.104021145589e-11       1.850821343269e-12      -3.861670426237e-12       9.603073737295e-15       1.036862819476e-15      -3.631341042592e-18       2.574732000863e-17 
 1699       5.106977445566e-11       1.836363874737e-12      -3.858690456964e-12       9.597541475370e-15       1.034640985156e-15      -3.866940191649e-18       2.547748995379e-17 
 1700       5.109899862489e-11       1.821925597292e-12      -3.854965954493e-12       9.592023367948e-15       1.032425207437e-15      -4.080450249675e-18       2.520642399664e-17 
 1701       5.112782553390e-11       1.807511322758e-12      -3.850501143748e-12       9.586518345173e-15       1.030215464834e-15      -4.272229971856e-18       2.493419302724e-17 
 1702       5.115619648228e-11       1.793125885043e-12      -3.845300278677e-12       9.581025331736e-15       1.028011735627e-15      -4.442640080191e-18       2.466086827884e-17 
 1703       5.118405249845e-11       1.778774140169e-12      -3.839367642302e-12       9.575543246865e-15       1.025813997863e-15      -4.592043266524e-18       2.438652132830e-17 
 1704       5.121133433933e-11       1.764460966304e-12      -3.832707546766e-12       9.570071004319e-15       1.023622229350e-15      -4.720804195565e-18       2.411122409666e-17 
 1705       5.123798248990e-11       1.750191263796e-12      -3.825324333376e-12       9.564607512375e-15       1.021436407662e-15      -4.829289507922e-18       2.383504884964e-17 
 1706       5.126393716281e-11       1.735969955203e-12      -3.817222372656e-12       9.559151673826e-15       1.019256510138e-15      -4.917867823125e-18       2.355806819812e-17 
 1707       5.128913829800e-11       1.721801985326e-12      -3.808406064387e-12       9.553702385966e-15       1.017082513876e-15      -4.986909742653e-18       2.328035509867e-17 
 1708       5.131352556230e-11       1.707692321242e-12      -3.798879837662e-12       9.548258540588e-15       1.014914395740e-15      -5.036787852963e-18       2.300198285406e-17 
 1709       5.133703834901e-11       1.693645952334e-12      -3.788648150927e-12       9.542819023973e-15       1.012752132356e-15      -5.067876728516e-18       2.272302511375e-17 
 1710       5.135961577754e-11       1.679667890324e-12      -3.777715492031e-12       9.537382716877e-15       1.010595700110e-15      -5.080552934801e-18       2.244355587441e-17 
 1711       5.138119669300e-11       1.665763169307e-12      -3.766086378270e-12       9.531948494534e-15       1.008445075151e-15      -5.075195031369e-18       2.216364948041e-17 
 1712       5.140171966579e-11       1.651936845780e-12      -3.753765356440e-12       9.526515226634e-15       1.006300233388e-15      -5.052183574851e-18       2.188338062438e-17 
 1713       5.142112299123e-11       1.638193998676e-12      -3.740757002878e-12       9.521081777328e-15       1.004161150491e-15      -5.011901121993e-18       2.160282434763e-17 
 1714       5.143935133377e-11       1.624539299505e-12      -3.727067063181e-12       9.515647071578e-15       1.002027803789e-15      -4.954722227472e-18       2.132204620899e-17 
 1715       5.145637572256e-11       1.610975718702e-12      -3.712705881904e-12       9.510210294887e-15       9.999001779845e-16      -4.880983337908e-18       2.104107269821e-17 
 1716       5.147217372583e-11       1.597505808301e-12      -3.697685002231e-12       9.504770695262e-15       9.977782594853e-16      -4.791012646880e-18       2.075992057098e-17 
 1717       5.148672282155e-11       1.584132130836e-12      -3.682016029060e-12       9.499327516994e-15       9.956620345127e-16      -4.685140079424e-18       2.047860665785e-17 
 1718       5.150000039739e-11       1.570857259353e-12      -3.665710629096e-12       9.493880000652e-15       9.935514890993e-16      -4.563697294649e-18       2.019714786432e-17 
 1719       5.151198375053e-11       1.557683777433e-12      -3.648780530944e-12       9.488427383079e-15       9.914466090893e-16      -4.427017688355e-18       1.991556117099e-17 
 1720       5.152265008756e-11       1.544614279195e-12      -3.631237525202e-12       9.482968897382e-15       9.893473801378e-16      -4.275436395652e-18       1.963386363362e-17 
 1721       5.153197652436e-11       1.531651369321e-12      -3.613093464557e-12       9.477503772933e-15       9.872537877106e-16      -4.109290293581e-18       1.935207238326e-17 
 1722       5.153994008598e-11       1.518797663063e-12      -3.594360263874e-12       9.472031235357e-15       9.851658170840e-16      -3.928918003731e-18       1.907020462635e-17 
 1723       5.154651770649e-11       1.506055786264e-12      -3.575049900296e-12       9.466550506533e-15       9.830834533442e-16      -3.734659894855e-18       1.878827764483e-17 
 1724       5.155168622888e-11       1.493428375365e-12      -3.555174413333e-12       9.461060804580e-15       9.810066813871e-16      -3.526858085491e-18       1.850630879626e-17 
 1725       5.155542240492e-11       1.480918077426e-12      -3.534745904955e-12       9.455561343861e-15       9.789354859178e-16      -3.305856446581e-18       1.822431551387e-17 
 1726       5.155770289505e-11       1.468527550138e-12      -3.513776539691e-12       9.450051334968e-15       9.768698514506e-16      -3.072000604090e-18       1.794231530673e-17 
 1727       5.155850426824e-11       1.456259461839e-12      -3.492278544715e-12       9.444529984725e-15       9.748097623083e-16      -2.825637941620e-18       1.766032575985e-17 
 1728       5.155780300188e-11       1.444116491524e-12      -3.470264209947e-12       9.438996496177e-15       9.727552026218e-16      -2.567117603033e-18       1.737836453422e-17 
 1729       5.155557548163e-11       1.432101328866e-12      -3.447745888141e-12       9.433450068584e-15       9.707061563303e-16      -2.296790495070e-18       1.709644936701e-17 
 1730       5.155179800135e-11       1.420216674225e-12      -3.424735994982e-12       9.427889897419e-15       9.686626071801e-16      -2.015009289964e-18       1.681459807159e-17 
 1731       5.154644676291e-11       1.408465238666e-12      -3.401247009179e-12       9.422315174361e-15       9.666245387252e-16      -1.722128428067e-18       1.653282853772e-17 
 1732       5.153949787610e-11       1.396849743974e-12      -3.377291472555e-12       9.416725087288e-15       9.645919343260e-16      -1.418504120459e-18       1.625115873156e-17 
 1733       5.153092735850e-11       1.385372922663e-12      -3.352881990149e-12       9.411118820272e-15       9.625647771498e-16      -1.104494351574e-18       1.596960669587e-17 
 1734       5.152071113535e-11       1.374037517998e-12      -3.328031230298e-12       9.405495553576e-15       9.605430501699e-16      -7.804588818149e-19       1.568819055006e-17 
 1735       5.150882503946e-11       1.362846284006e-12      -3.302751924742e-12       9.399854463645e-15       9.585267361654e-16      -4.467592501735e-19       1.540692849029e-17 
 1736       5.149524481101e-11       1.351801985487e-12      -3.277056868709e-12       9.394194723101e-15       9.565158177210e-16      -1.037587768476e-19       1.512583878962e-17 
 1737       5.147994609751e-11       1.340907398036e-12      -3.250958921015e-12       9.388515500738e-15       9.545102772264e-16       2.481774341393e-19       1.484493979808e-17 
 1738       5.146290445362e-11       1.330165308052e-12      -3.224471004152e-12       9.382815961519e-15       9.525100968760e-16       6.086824923202e-19       1.456424994280e-17 
 1739       5.144409534104e-11       1.319578512755e-12      -3.197606104386e-12       9.377095266564e-15       9.505152586689e-16       9.773877181654e-19       1.428378772809e-17 
 1740       5.142349412840e-11       1.309149820199e-12      -3.170377271848e-12       9.371352573152e-15       9.485257444081e-16       1.353922640465e-18       1.400357173556e-17 
