# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 20500, i.e. number of multipoles equal to 20499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  175       6.725551478739e-10       1.150488870170e-13      -5.195509353138e-12       0.000000000000e+00       2.186859609283e-12       4.182399703648e-13      -2.343930231893e-15 
  176       6.758570484267e-10       1.135621207993e-13      -5.113423237253e-12       0.000000000000e+00       2.150903973473e-12       4.127678840744e-13      -2.289154067456e-15 
  177       6.791031146983e-10       1.120793799071e-13      -5.027712457078e-12       0.000000000000e+00       2.115711592422e-12       4.073856781220e-13      -2.234738854557e-15 
  178       6.822920507434e-10       1.106045751373e-13      -4.938386423544e-12       0.000000000000e+00       2.081236863929e-12       4.020863979288e-13      -2.180607495287e-15 
  179       6.854225401658e-10       1.091417484862e-13      -4.845457048605e-12       0.000000000000e+00       2.047430371205e-12       3.968625271925e-13      -2.126677776046e-15 
  180       6.884933319355e-10       1.076949311462e-13      -4.748937454747e-12       0.000000000000e+00       2.014248796533e-12       3.917076295127e-13      -2.072880638539e-15 
  181       6.915035060677e-10       1.062677017135e-13      -4.648837907523e-12       0.000000000000e+00       1.981685677014e-12       3.866214388626e-13      -2.019216789018e-15 
  182       6.944522285619e-10       1.048635956847e-13      -4.545169633657e-12       0.000000000000e+00       1.949742976425e-12       3.816051566055e-13      -1.965704441008e-15 
  183       6.973386672257e-10       1.034862467931e-13      -4.437946155151e-12       0.000000000000e+00       1.918421300305e-12       3.766598334997e-13      -1.912361351549e-15 
  184       7.001619917062e-10       1.021393879921e-13      -4.327183323296e-12       0.000000000000e+00       1.887719868753e-12       3.717863663611e-13      -1.859204806377e-15 
  185       7.029213735201e-10       1.008268524385e-13      -4.212899352677e-12       0.000000000000e+00       1.857636489230e-12       3.669854947263e-13      -1.806251605099e-15 
  186       7.056159860853e-10       9.955257447599e-14      -4.095114855181e-12       0.000000000000e+00       1.828167529357e-12       3.622577975153e-13      -1.753518046379e-15 
  187       7.082450047508e-10       9.832059061858e-14      -3.973852874006e-12       0.000000000000e+00       1.799307889719e-12       3.576036896940e-13      -1.701019913115e-15 
  188       7.108076068282e-10       9.713504053391e-14      -3.849138917665e-12       0.000000000000e+00       1.771050976662e-12       3.530234189374e-13      -1.648772457621e-15 
  189       7.133029716218e-10       9.600016802674e-14      -3.721000993998e-12       0.000000000000e+00       1.743388675093e-12       3.485170622923e-13      -1.596790386808e-15 
  190       7.157302804599e-10       9.492032202236e-14      -3.589469644176e-12       0.000000000000e+00       1.716311321283e-12       3.440845228399e-13      -1.545087847363e-15 
  191       7.180887167255e-10       9.389995754994e-14      -3.454577976710e-12       0.000000000000e+00       1.689807675667e-12       3.397255263586e-13      -1.493678410928e-15 
  192       7.203774658868e-10       9.294363672600e-14      -3.316361701459e-12       0.000000000000e+00       1.663864895639e-12       3.354396179870e-13      -1.442575059286e-15 
  193       7.225957155280e-10       9.205602973778e-14      -3.174859163636e-12       0.000000000000e+00       1.638468508361e-12       3.312261588865e-13      -1.391790169533e-15 
  194       7.247426553804e-10       9.124191582666e-14      -3.030111377816e-12       0.000000000000e+00       1.613602383556e-12       3.270843229044e-13      -1.341335499268e-15 
  195       7.268174773529e-10       9.050618427159e-14      -2.882162061946e-12       0.000000000000e+00       1.589248706309e-12       3.230130932360e-13      -1.291222171764e-15 
  196       7.288193755626e-10       8.985383537245e-14      -2.731057671347e-12       0.000000000000e+00       1.565387949872e-12       3.190112590883e-13      -1.241460661156e-15 
  197       7.307475463661e-10       8.928998143350e-14      -2.576847432727e-12       0.000000000000e+00       1.541998848461e-12       3.150774123420e-13      -1.192060777618e-15 
  198       7.326011883898e-10       8.881984774677e-14      -2.419583378186e-12       0.000000000000e+00       1.519058370054e-12       3.112099442148e-13      -1.143031652541e-15 
  199       7.343795025609e-10       8.844877357550e-14      -2.259320379224e-12       0.000000000000e+00       1.496541689196e-12       3.074070419239e-13      -1.094381723720e-15 
  200       7.360816921378e-10       8.818221313749e-14      -2.096116180747e-12       0.000000000000e+00       1.474422159796e-12       3.036666853491e-13      -1.046118720527e-15 
  201       7.377070208190e-10       8.802547793463e-14      -1.930028439346e-12       0.000000000000e+00       1.452676543046e-12       2.999869689978e-13      -9.982491804941e-16 
  202       7.392549916283e-10       8.798294118516e-14      -1.761105531641e-12       0.000000000000e+00       1.431301163897e-12       2.963671004717e-13      -9.507769913718e-16 
  203       7.407251808815e-10       8.805877839345e-14      -1.589395154185e-12       0.000000000000e+00       1.410296857548e-12       2.928064669689e-13      -9.037047162267e-16 
  204       7.421171814586e-10       8.825722111376e-14      -1.414947285173e-12       0.000000000000e+00       1.389663806458e-12       2.893043140315e-13      -8.570340365823e-16 
  205       7.434306030060e-10       8.858255716919e-14      -1.237814209597e-12       0.000000000000e+00       1.369401528687e-12       2.858597431696e-13      -8.107657362156e-16 
  206       7.446650721390e-10       8.903913087063e-14      -1.058050544401e-12       0.000000000000e+00       1.349508866219e-12       2.824717094856e-13      -7.648996849519e-16 
  207       7.458202326443e-10       8.963134323570e-14      -8.757132636306e-13       0.000000000000e+00       1.329983973297e-12       2.791390192983e-13      -7.194348224606e-16 
  208       7.468957456824e-10       9.036365220772e-14      -6.908617235909e-13       0.000000000000e+00       1.310824304758e-12       2.758603277673e-13      -6.743691420505e-16 
  209       7.478912899899e-10       9.124057287467e-14      -5.035576879971e-13       0.000000000000e+00       1.292026604361e-12       2.726341365172e-13      -6.296996744652e-16 
  210       7.488065620821e-10       9.226667768812e-14      -3.138653531293e-13       0.000000000000e+00       1.273586893117e-12       2.694587912616e-13      -5.854224716789e-16 
  211       7.496412764551e-10       9.344659668217e-14      -1.218513729857e-13       0.000000000000e+00       1.255500457628e-12       2.663324794278e-13      -5.415325906911e-16 
  212       7.503951657888e-10       9.478501769245e-14       7.241511556370e-14       0.000000000000e+00       1.237761838413e-12       2.632532277806e-13      -4.980240773230e-16 
  213       7.510679811486e-10       9.628668657503e-14       2.688624676234e-13       0.000000000000e+00       1.220364818239e-12       2.602189000464e-13      -4.548899500120e-16 
  214       7.516594921884e-10       9.795640742539e-14       4.674165051192e-13       0.000000000000e+00       1.203302410459e-12       2.572271945382e-13      -4.121221836077e-16 
  215       7.521694873525e-10       9.979904279737e-14       6.680004916443e-13       0.000000000000e+00       1.186566847338e-12       2.542756417789e-13      -3.697116931674e-16 
  216       7.525977740786e-10       1.018195139221e-13       8.705351073060e-13       0.000000000000e+00       1.170149568388e-12       2.513616021262e-13      -3.276483177511e-16 
  217       7.529441789998e-10       1.040228009270e-13       1.074938423572e-12       0.000000000000e+00       1.154041208697e-12       2.484822633964e-13      -2.859208042173e-16 
  218       7.532085481470e-10       1.064139430547e-13       1.281125878116e-12       0.000000000000e+00       1.138231587264e-12       2.456346384889e-13      -2.445167910183e-16 
  219       7.533907471518e-10       1.089980388819e-13       1.489010249667e-12       0.000000000000e+00       1.122709695331e-12       2.428155630105e-13      -2.034227919956e-16 
  220       7.534906614481e-10       1.117802465386e-13       1.698501632852e-12       0.000000000000e+00       1.107463684710e-12       2.400216928990e-13      -1.626241801756e-16 
  221       7.535081964753e-10       1.147657839267e-13       1.909507413044e-12       0.000000000000e+00       1.092480856120e-12       2.372495020484e-13      -1.221051715647e-16 
  222       7.534432778803e-10       1.179599289393e-13       2.121932241209e-12       0.000000000000e+00       1.077747647518e-12       2.344952799323e-13      -8.184880894486e-17 
  223       7.532958517201e-10       1.213680196792e-13       2.335678008754e-12       0.000000000000e+00       1.063249622428e-12       2.317551292285e-13      -4.183694566908e-17 
  224       7.530659046500e-10       1.249950959259e-13       2.550648985270e-12       0.000000000000e+00       1.048974267844e-12       2.290258399138e-13      -2.055121217707e-18 
  225       7.527535255117e-10       1.288447974717e-13       2.766767650869e-12       0.000000000000e+00       1.034919611954e-12       2.263075789041e-13       3.749243031214e-17 
  226       7.523588480974e-10       1.329203953695e-13       2.983959833216e-12       0.000000000000e+00       1.021086137968e-12       2.236013687659e-13       7.679685498240e-17 
  227       7.518820317682e-10       1.372251436866e-13       3.202149623348e-12       0.000000000000e+00       1.007474019408e-12       2.209082265030e-13       1.158494885619e-16 
  228       7.513232617043e-10       1.417622788698e-13       3.421259362808e-12       0.000000000000e+00       9.940831151299e-13       2.182291632684e-13       1.546418610838e-16 
  229       7.506827491551e-10       1.465350191094e-13       3.641209630792e-12       0.000000000000e+00       9.809129643436e-13       2.155651840745e-13       1.931657014033e-16 
  230       7.499607316886e-10       1.515465637049e-13       3.861919231282e-12       0.000000000000e+00       9.679627816353e-13       2.129172875051e-13       2.314129417548e-16 
  231       7.491574734423e-10       1.568000924290e-13       4.083305180185e-12       0.000000000000e+00       9.552314519881e-13       2.102864654256e-13       2.693757223100e-16 
  232       7.482732653723e-10       1.622987648928e-13       4.305282692477e-12       0.000000000000e+00       9.427175258039e-13       2.076737026945e-13       3.070463957346e-16 
  233       7.473084255040e-10       1.680457199106e-13       4.527765169337e-12       0.000000000000e+00       9.304192139241e-13       2.050799768745e-13       3.444175317465e-16 
  234       7.462632991817e-10       1.740440748643e-13       4.750664185289e-12       0.000000000000e+00       9.183343826512e-13       2.025062579434e-13       3.814819216732e-16 
  235       7.451382593189e-10       1.802969250689e-13       4.973889475339e-12       0.000000000000e+00       9.064605487703e-13       1.999535080052e-13       4.182325830088e-16 
  236       7.439337066478e-10       1.868073431363e-13       5.197348922116e-12       0.000000000000e+00       8.947948745700e-13       1.974226810012e-13       4.546627639722e-16 
  237       7.426500699701e-10       1.935783783409e-13       5.420948543011e-12       0.000000000000e+00       8.833341628636e-13       1.949147224211e-13       4.907659480642e-16 
  238       7.412878064062e-10       2.006130559841e-13       5.644592477313e-12       0.000000000000e+00       8.720748520112e-13       1.924305690140e-13       5.265358586251e-16 
  239       7.398474016456e-10       2.079143767589e-13       5.868182973352e-12       0.000000000000e+00       8.610130109400e-13       1.899711484993e-13       5.619664633922e-16 
  240       7.383293701968e-10       2.154853161149e-13       6.091620375636e-12       0.000000000000e+00       8.501443341662e-13       1.875373792781e-13       5.970519790573e-16 
  241       7.367342556376e-10       2.233288236232e-13       6.314803111991e-12       0.000000000000e+00       8.394641368162e-13       1.851301701441e-13       6.317868758244e-16 
  242       7.350626308646e-10       2.314478223406e-13       6.537627680698e-12       0.000000000000e+00       8.289673496478e-13       1.827504199945e-13       6.661658819669e-16 
  243       7.333150983436e-10       2.398452081753e-13       6.759988637634e-12       0.000000000000e+00       8.186485140713e-13       1.803990175415e-13       7.001839883854e-16 
  244       7.314922903593e-10       2.485238492506e-13       6.981778583413e-12       0.000000000000e+00       8.085017771715e-13       1.780768410227e-13       7.338364531649e-16 
  245       7.295948692656e-10       2.574865852707e-13       7.202888150520e-12       0.000000000000e+00       7.985208867281e-13       1.757847579129e-13       7.671188061326e-16 
  246       7.276235277353e-10       2.667362268848e-13       7.423205990453e-12       0.000000000000e+00       7.886991862376e-13       1.735236246345e-13       8.000268534153e-16 
  247       7.255789890105e-10       2.762755550521e-13       7.642618760863e-12       0.000000000000e+00       7.790296099343e-13       1.712942862692e-13       8.325566819970e-16 
  248       7.234620071522e-10       2.861073204065e-13       7.861011112691e-12       0.000000000000e+00       7.695046778120e-13       1.690975762685e-13       8.647046642761e-16 
  249       7.212733672904e-10       2.962342426218e-13       8.078265677308e-12       0.000000000000e+00       7.601164906446e-13       1.669343161649e-13       8.964674626233e-16 
