# Table of selected background quantitites
# All densities are mutiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:gr.fac. D             16:gr.fac. f          
       8.184073212960e+10       1.128487644397e-19       5.663310730597e-06       1.445103902424e+16       1.417899833060e+04       1.732511178905e-07       1.160419604255e+15       3.269714311994e-06       1.234403360136e+32       1.354004432570e+24       7.337240235955e+24       3.426601706359e-08       8.539218417513e+31       2.088325288800e+32       8.018273727782e-12       1.999999970867e+00 
       8.127182932428e+10       1.144341767203e-19       5.702953785658e-06       1.425082912791e+16       1.417899833056e+04       1.744638757153e-07       1.152353132325e+15       3.292602311892e-06       1.200436558273e+32       1.325963820843e+24       7.185290434570e+24       3.426601706359e-08       8.304246649432e+31       2.030861308328e+32       8.130922453734e-12       1.999999970663e+00 
       8.070688115614e+10       1.160418624578e-19       5.742875146098e-06       1.405339301156e+16       1.417899833052e+04       1.756851228449e-07       1.144342733189e+15       3.315650527786e-06       1.167404413318e+32       1.298503913202e+24       7.036487421540e+24       3.426601706359e-08       8.075740547070e+31       1.974978551375e+32       8.245153781602e-12       1.999999970458e+00 
       8.014586013514e+10       1.176721345720e-19       5.783074811916e-06       1.385869224626e+16       1.417899833048e+04       1.769149187044e-07       1.136388017065e+15       3.338860081187e-06       1.135281206526e+32       1.271612683616e+24       6.890766028786e+24       3.426601706359e-08       7.853522196147e+31       1.920633507765e+32       8.360989945359e-12       1.999999970251e+00 
       7.958873896236e+10       1.193253103789e-19       5.823556421092e-06       1.366668893545e+16       1.417899833044e+04       1.781533231349e-07       1.128488596883e+15       3.362232101457e-06       1.104041926849e+32       1.245278355108e+24       6.748062437817e+24       3.426601706359e-08       7.637418578009e+31       1.867783864584e+32       8.478453491345e-12       1.999999970043e+00 
       7.903549052861e+10       1.210017116525e-19       5.864321792615e-06       1.347734570764e+16       1.417899833040e+04       1.794003963965e-07       1.120644088262e+15       3.385767725865e-06       1.073662251462e+32       1.219489394594e+24       6.608314151787e+24       3.426601706359e-08       7.427261434918e+31       1.816388473232e+32       8.597567282651e-12       1.999999969833e+00 
       7.848608791317e+10       1.227016646873e-19       5.905372745474e-06       1.329062570907e+16       1.417899833036e+04       1.806561991708e-07       1.112854109491e+15       3.409468099640e-06       1.044118526824e+32       1.194234507833e+24       6.471459968120e+24       3.426601706359e-08       7.222887139047e+31       1.766407317386e+32       8.718354503573e-12       1.999999969622e+00 
       7.794050438244e+10       1.244255003620e-19       5.946709279669e-06       1.310649259658e+16       1.417899833032e+04       1.819207925646e-07       1.105118281517e+15       3.433334376027e-06       1.015387750266e+32       1.169502634480e+24       6.337439951709e+24       3.426601706359e-08       7.024136565079e+31       1.717801481843e+32       8.840838664123e-12       1.999999969409e+00 
       7.739871338867e+10       1.261735542039e-19       5.988336852170e-06       1.292491053053e+16       1.417899833028e+04       1.831942381121e-07       1.097436227918e+15       3.457367716345e-06       9.874475520764e+31       1.145282943245e+24       6.206195408667e+24       3.426601706359e-08       6.830854966313e+31       1.670533122222e+32       8.965043604605e-12       1.999999969195e+00 
       7.686068856864e+10       1.279461664539e-19       6.030255462974e-06       1.274584416780e+16       1.417899833023e+04       1.844765977784e-07       1.089807574890e+15       3.481569290040e-06       9.602761780869e+31       1.121564827147e+24       6.077668860621e+24       3.426601706359e-08       6.642891854179e+31       1.624565435497e+32       9.090993500255e-12       1.999999968980e+00 
       7.632640374240e+10       1.297436821331e-19       6.072466931073e-06       1.256925865492e+16       1.417899833019e+04       1.857679339624e-07       1.082231951227e+15       3.505940274746e-06       9.338524727336e+31       1.098337898868e+24       5.951804019541e+24       3.426601706359e-08       6.460100881067e+31       1.579862631342e+32       9.218712865949e-12       1.999999968762e+00 
       7.579583291197e+10       1.315664511098e-19       6.114973075455e-06       1.239511962131e+16       1.417899833015e+04       1.870683094997e-07       1.074708988305e+15       3.530481856341e-06       9.081558625852e+31       1.075591986206e+24       5.828545763088e+24       3.426601706359e-08       6.282339726380e+31       1.536389904265e+32       9.348226560968e-12       1.999999968544e+00 
       7.526895026010e+10       1.334148281676e-19       6.157779353089e-06       1.222339317256e+16       1.417899833011e+04       1.883777876657e-07       1.067238320061e+15       3.555195229003e-06       8.831663403254e+31       1.053317127619e+24       5.707840110473e+24       3.426601706359e-08       6.109469985729e+31       1.494113406510e+32       9.479559793846e-12       1.999999968324e+00 
       7.474573014901e+10       1.352891730744e-19       6.200883944985e-06       1.205404588386e+16       1.417899833006e+04       1.896964321789e-07       1.059819582976e+15       3.580081595268e-06       8.588644491743e+31       1.031503567861e+24       5.589634198817e+24       3.426601706359e-08       5.941357063163e+31       1.453000221702e+32       9.612738127269e-12       1.999999968102e+00 
       7.422614711912e+10       1.371898506525e-19       6.244288670132e-06       1.188704479347e+16       1.417899833002e+04       1.910243072037e-07       1.052452416060e+15       3.605142166093e-06       8.352312677403e+31       1.010141753715e+24       5.473876259998e+24       3.426601706359e-08       5.777870066381e+31       1.413018339219e+32       9.747787483054e-12       1.999999967879e+00 
       7.371017588786e+10       1.391172308496e-19       6.287998985499e-06       1.172235739630e+16       1.417899832998e+04       1.923614773536e-07       1.045136460830e+15       3.630378160908e-06       8.122483952872e+31       9.892223298020e+23       5.360515597981e+24       3.426601706359e-08       5.618881704816e+31       1.374136629266e+32       9.884734147191e-12       1.999999967654e+00 
       7.319779134837e+10       1.410716888107e-19       6.332014891086e-06       1.155995163763e+16       1.417899832993e+04       1.937080076946e-07       1.037871361298e+15       3.655790807683e-06       7.898979374078e+31       9.687361344879e+23       5.249502566617e+24       3.426601706359e-08       5.464268190525e+31       1.336324818643e+32       1.002360477497e-11       1.999999967427e+00 
       7.268896856835e+10       1.430536049515e-19       6.376340024872e-06       1.139979590680e+16       1.417899832989e+04       1.950639637480e-07       1.030656763946e+15       3.681381342979e-06       7.681624920915e+31       9.486741958709e+23       5.140788547895e+24       3.426601706359e-08       5.313909141812e+31       1.299553467167e+32       1.016442639614e-11       1.999999967199e+00 
       7.218368278878e+10       1.450633650317e-19       6.420974386856e-06       1.124185903113e+16       1.417899832984e+04       1.964294114937e-07       1.023492317718e+15       3.707151012018e-06       7.470251361747e+31       9.290277278519e+23       5.034325930657e+24       3.426601706359e-08       5.167687489497e+31       1.263793944758e+32       1.030722642023e-11       1.999999966970e+00 
       7.168190942277e+10       1.471013602310e-19       6.465921615018e-06       1.108611026979e+16       1.417899832980e+04       1.978044173736e-07       1.016377673996e+15       3.733101068735e-06       7.264694121649e+31       9.097881262864e+23       4.930068089741e+24       3.426601706359e-08       5.025489385767e+31       1.229018409140e+32       1.045203264180e-11       1.999999966739e+00 
       7.118362405434e+10       1.491679872246e-19       6.511181709357e-06       1.093251930787e+16       1.417899832975e+04       1.991890482947e-07       1.009312486586e+15       3.759232775844e-06       7.064793154267e+31       8.909469652166e+23       4.827969365565e+24       3.426601706359e-08       4.887204115532e+31       1.195199784169e+32       1.059887324593e-11       1.999999966506e+00 
       7.068880243723e+10       1.512636482604e-19       6.556760126841e-06       1.078105625042e+16       1.417899832971e+04       2.005833716323e-07       1.002296411701e+15       3.785547404898e-06       6.870392817206e+31       8.724959931811e+23       4.727985044130e+24       3.426601706359e-08       4.752724010227e+31       1.162311738748e+32       1.074777681366e-11       1.999999966271e+00 
       7.019742049373e+10       1.533887512377e-19       6.602658686461e-06       1.063169161671e+16       1.417899832966e+04       2.019874552332e-07       9.953291079413e+14       3.812046236349e-06       6.681341750848e+31       8.544271296013e+23       4.630071337434e+24       3.426601706359e-08       4.621944363976e+31       1.130328666327e+32       1.089877232755e-11       1.999999966035e+00 
       6.970945431348e+10       1.555437097864e-19       6.648875569226e-06       1.048439633440e+16       1.417899832962e+04       2.034013674192e-07       9.884102362835e+14       3.838730559616e-06       6.497492760506e+31       8.367324612427e+23       4.534185364302e+24       3.426601706359e-08       4.494763352074e+31       1.099225664967e+32       1.105188917737e-11       1.999999965797e+00 
       6.922488015237e+10       1.577289433474e-19       6.695418051095e-06       1.033914173396e+16       1.417899832957e+04       2.048251769906e-07       9.815394600592e+14       3.865601673139e-06       6.318702701814e+31       8.194042387487e+23       4.440285131598e+24       3.426601706359e-08       4.371081951703e+31       1.068978517949e+32       1.120715716575e-11       1.999999965558e+00 
       6.874367443130e+10       1.599448772543e-19       6.742286132067e-06       1.019589954305e+16       1.417899832952e+04       2.062589532290e-07       9.747164449408e+14       3.892660884452e-06       6.144832369279e+31       8.024348732475e+23       4.348329515841e+24       3.426601706359e-08       4.250803864832e+31       1.039563674919e+32       1.136460651404e-11       1.999999965317e+00 
       6.826581373511e+10       1.621919428163e-19       6.789481631131e-06       1.005464188101e+16       1.417899832948e+04       2.077027659010e-07       9.679408589245e+14       3.919909510239e-06       5.975746387893e+31       7.858169330281e+23       4.258278245193e+24       3.426601706359e-08       4.133835443243e+31       1.010958233555e+32       1.152426786818e-11       1.999999965074e+00 
       6.779127481138e+10       1.644705774020e-19       6.837008186267e-06       9.915341253488e+15       1.417899832943e+04       2.091566852618e-07       9.612123723145e+14       3.947348876400e-06       5.811313107734e+31       7.695431402858e+23       4.170091881819e+24       3.426601706359e-08       4.020085615615e+31       9.831399217312e+31       1.168617230461e-11       1.999999964830e+00 
